tenant_id,full_name,email,phone,city,property_type,preferred_language,tenant_age,lease_start_date,lease_end_date,lease_duration_months,days_to_expiry,years_at_property,monthly_rent,rent_increase_pct,market_rent_ratio,nearby_vacancy_rate,late_payments,missed_payments,avg_days_late,payment_consistency,maintenance_requests,unresolved_issues,avg_resolution_days,engagement_score,satisfaction_score,complaints_filed,response_rate,portal_logins_last_30d,communication_score,sentiment_score,will_not_renew
T02724,Priyansh Chada,groversuhana@example.com,6520379895,Chennai,Villa,Kannada,51,2022-10-27,2023-10-22,12,-253,1.7,34477,1.5,1.188,0.035,3,9,23.3,0.0,7,2,8.6,0.094,4.5,1,0.474,0,0.486,-1.0,1
T02725,Hunar Roy,stuvansharaf@example.org,+919249818172,Hyderabad,3BHK,Tamil,34,2022-04-04,2024-03-24,24,-99,2.2,32374,10.2,0.965,0.027,1,0,8.0,0.964,1,1,7.4,0.717,8.6,0,0.991,1,1.0,1.0,0
T02726,Dhruv Goel,asachdeva@example.com,2897091835,Pune,3BHK,English,38,2021-06-04,2023-05-25,24,-403,3.1,44636,11.8,0.868,0.126,5,0,6.8,0.868,3,0,6.4,0.661,6.6,0,0.85,5,1.0,0.733,0
T02727,Vritika Sane,deshmukhyuvraj@example.org,01082701115,Bangalore,2BHK,Hindi,26,2021-10-29,2022-10-24,12,-616,2.7,24164,2.7,1.339,0.035,2,9,24.2,0.394,3,0,13.6,0.232,6.2,1,0.634,1,0.871,-0.015,1
T02728,Suhana Kala,himmat72@example.net,+910994657737,Hyderabad,Villa,Kannada,40,2023-01-17,2023-07-16,6,-351,1.5,67673,10.3,1.341,0.181,3,8,24.2,0.0,3,0,7.8,0.411,5.1,0,0.461,2,0.421,-0.386,1
T02729,Vardaniya Chaudry,vivaanchaudhuri@example.org,9232558593,Kolkata,Studio,Kannada,42,2021-06-25,2023-06-15,24,-382,3.0,22229,12.3,1.387,0.119,6,18,22.0,0.0,5,1,15.6,0.128,3.4,4,0.499,0,0.653,-1.0,1
T02730,Samiha Deshmukh,kashvimani@example.org,3697543940,Kolkata,Apartment,Tamil,65,2021-02-24,2023-02-14,24,-503,3.4,45264,9.0,0.757,0.073,7,13,24.8,0.195,6,3,15.3,0.116,4.4,5,0.454,0,0.534,-0.689,1
T02731,Anahita Ramaswamy,vritikachopra@example.org,+916441873178,Bangalore,Villa,Tamil,35,2022-10-29,2024-10-18,24,109,1.7,79452,3.5,1.001,0.104,6,0,8.7,0.714,2,1,10.1,0.713,9.2,1,1.0,6,1.0,0.373,0
T02732,Renee Bhasin,vivaan17@example.net,+910192681640,Mumbai,Commercial,English,48,2022-01-11,2023-01-06,12,-542,2.5,55648,8.5,0.982,0.16,6,13,23.5,0.0,4,0,15.9,0.091,3.0,5,0.396,0,0.108,-0.866,1
T02733,Zain Sharma,ugrover@example.org,+918399945129,Hyderabad,Studio,Telugu,31,2023-04-27,2023-10-24,6,-251,1.2,14954,8.6,0.742,0.032,3,2,17.6,0.533,4,1,16.1,0.062,4.4,3,0.457,4,0.603,-0.617,1
T02734,Samarth Deshmukh,djain@example.net,3812686736,Mumbai,3BHK,English,47,2022-04-25,2024-04-14,24,-78,2.2,31494,0.9,1.077,0.153,2,17,26.7,0.0,2,0,17.7,0.214,4.4,4,0.654,0,0.422,-0.498,1
T02735,Saira Aurora,aradhyadugar@example.net,2200414949,Hyderabad,Commercial,English,57,2021-05-15,2023-05-05,24,-423,3.1,16900,14.6,0.72,0.084,4,12,25.2,0.282,8,3,7.2,0.151,4.5,4,0.673,0,0.635,-0.553,1
T02736,Vritika Srinivas,zbuch@example.com,08203228833,Chennai,Villa,Tamil,37,2021-01-10,2022-12-31,24,-548,3.5,66216,7.5,1.187,0.188,4,5,20.1,0.674,3,1,11.9,0.082,6.9,4,0.643,3,0.777,0.085,1
T02737,Dharmajan Swamy,hshah@example.com,+916023557949,Pune,2BHK,Hindi,38,2023-03-21,2023-09-17,6,-288,1.3,37858,0.2,1.391,0.185,2,8,27.1,0.0,2,1,18.1,0.19,3.6,3,0.654,0,0.299,-1.0,1
T02738,Veer Kapadia,rajagopalansaira@example.net,1960215180,Mumbai,Commercial,Hindi,62,2022-03-11,2024-02-29,24,-123,2.3,47275,12.5,0.79,0.167,6,7,20.1,0.31,4,0,5.4,0.222,3.2,2,0.563,2,0.654,-0.451,1
T02739,Raghav Rao,tarakarpe@example.net,06111808145,Bangalore,Apartment,Telugu,40,2021-11-05,2023-10-26,24,-249,2.7,12596,13.7,0.719,0.132,5,6,20.5,0.485,4,1,6.8,0.497,7.2,0,0.961,3,0.666,0.246,0
T02740,Keya Chaudhary,balpiya@example.org,+917912067099,Pune,2BHK,English,25,2023-01-25,2023-07-24,6,-343,1.4,25394,11.9,0.718,0.182,3,4,25.0,0.389,2,0,15.2,0.41,6.7,0,0.574,7,0.597,-0.142,0
T02741,Divij Garde,vihaanbhalla@example.net,+916050269837,Chennai,3BHK,Hindi,35,2022-06-14,2022-12-11,6,-568,2.0,71922,12.5,0.766,0.025,4,5,18.3,0.44,3,1,13.2,0.379,5.6,4,0.617,3,0.359,0.084,1
T02742,Tanya Kamdar,kmand@example.org,06861888637,Delhi,3BHK,English,46,2022-11-05,2023-10-31,12,-244,1.7,52152,5.1,0.99,0.026,3,5,27.2,0.381,3,0,8.3,0.266,4.3,1,0.575,0,0.561,-0.324,1
T02743,Reyansh Salvi,srama@example.com,04643139816,Bangalore,Villa,Telugu,43,2022-09-06,2024-08-26,24,56,1.8,44047,8.3,1.362,0.091,3,8,24.8,0.174,5,1,9.8,0.445,6.7,2,0.61,3,0.651,0.002,1
T02744,Vihaan Reddy,jsinghal@example.org,04852279399,Delhi,3BHK,Tamil,56,2022-11-25,2024-11-14,24,136,1.6,40090,6.9,0.95,0.155,4,11,27.9,0.0,2,1,11.2,0.0,3.4,3,0.542,1,0.491,-0.69,1
T02745,Anya Dewan,ghoseritvik@example.com,06417578690,Bangalore,Villa,Kannada,34,2021-12-24,2022-12-19,12,-560,2.5,48366,7.0,1.033,0.04,5,0,9.8,0.839,1,0,5.3,0.495,8.8,1,0.858,7,0.766,0.755,0
T02746,Zaina Chopra,jmajumdar@example.net,3384095880,Delhi,Studio,Tamil,34,2023-04-17,2023-10-14,6,-261,1.2,24030,13.0,0.877,0.071,0,0,0.0,1.0,3,1,2.3,0.945,9.4,0,0.95,5,1.0,1.0,0
T02747,Bhamini Kapadia,ghoseadvika@example.net,+918820879242,Mumbai,Apartment,English,62,2023-04-07,2024-04-01,12,-91,1.2,27829,9.1,1.055,0.159,2,4,27.3,0.375,3,1,16.5,0.176,6.4,3,0.645,1,0.455,-0.514,1
T02748,Adah Srinivasan,lavanyakala@example.com,9749450393,Hyderabad,Studio,English,48,2022-12-23,2023-06-21,6,-376,1.5,50533,0.4,1.07,0.03,2,0,5.0,0.895,2,0,15.4,0.298,8.0,0,0.776,5,0.919,0.25,0
T02749,Eshani Dass,daminisampath@example.net,+911833667745,Delhi,Villa,Tamil,59,2023-02-22,2024-02-17,12,-135,1.4,31277,9.5,0.958,0.137,2,3,17.0,0.529,2,0,14.6,0.38,4.8,1,0.646,4,0.834,0.084,0
T02750,Kaira Sharma,shalv07@example.com,+912169687381,Hyderabad,3BHK,Hindi,26,2022-12-07,2024-11-26,24,148,1.6,37030,9.9,1.038,0.187,5,10,27.1,0.0,3,0,14.2,0.136,4.0,5,0.376,0,0.433,-1.0,1
T02751,Indrajit Chada,mamootychokshi@example.com,04213868141,Kolkata,2BHK,English,65,2021-10-14,2023-10-04,24,-271,2.7,32252,5.5,1.307,0.158,6,7,18.4,0.412,2,0,8.2,0.215,4.8,2,0.69,5,0.577,-0.177,1
T02752,Divij Lall,eshanikanda@example.net,+916926121492,Kolkata,2BHK,English,23,2022-11-12,2023-11-07,12,-237,1.6,71974,3.7,1.17,0.152,3,1,13.5,0.75,2,1,8.3,0.498,7.1,0,0.852,7,0.782,0.412,0
T02753,Anya Raval,kaira06@example.com,4873489127,Chennai,Villa,Hindi,22,2022-03-23,2022-09-19,6,-651,2.3,53224,2.6,1.202,0.159,7,4,15.6,0.464,2,0,9.4,0.28,4.2,0,0.48,0,0.624,-0.737,1
T02754,Aradhya Kade,tdube@example.net,0147696874,Mumbai,Villa,English,64,2021-01-11,2021-07-10,6,-1087,3.5,40686,6.6,1.36,0.146,5,0,9.2,0.884,2,1,10.6,0.591,7.3,0,0.869,4,1.0,0.163,0
T02755,Anvi Walla,romildivan@example.net,5480619557,Delhi,Apartment,Telugu,56,2023-01-04,2023-07-03,6,-364,1.5,75517,1.5,0.983,0.046,0,11,34.6,0.0,3,1,17.2,0.174,4.4,4,0.404,0,0.592,-0.86,1
T02756,Anya Tandon,bawahansh@example.org,7258472331,Chennai,Villa,Telugu,37,2023-01-14,2023-07-13,6,-354,1.5,35513,12.1,0.942,0.172,0,2,23.0,0.778,0,0,3.9,0.155,7.6,1,0.751,3,0.84,0.559,0
T02757,Nakul Sundaram,deyaarav@example.net,+917379274150,Delhi,Apartment,Hindi,32,2023-03-04,2025-02-21,24,235,1.3,33898,8.7,1.122,0.04,1,3,25.2,0.588,2,1,13.5,0.103,6.2,2,0.591,3,0.84,-0.469,1
T02758,Himmat Barad,riaan05@example.com,08928129967,Mumbai,Villa,Hindi,42,2022-10-17,2023-10-12,12,-263,1.7,67720,2.9,0.74,0.176,1,6,33.0,0.381,2,0,4.2,0.403,6.1,2,0.885,5,0.46,0.274,1
T02759,Prisha Sharma,kohlishray@example.com,+912632491914,Chennai,Villa,Telugu,31,2023-05-24,2025-05-13,24,316,1.1,34288,8.8,1.165,0.08,6,0,11.7,0.571,5,3,15.8,0.271,6.2,1,0.66,4,0.585,0.133,1
T02760,Zeeshan Banik,adahchaudhuri@example.net,+915108082236,Bangalore,Studio,Telugu,46,2021-08-21,2022-08-16,12,-685,2.9,22361,10.8,1.042,0.032,1,0,11.0,0.971,0,0,10.8,1.0,9.6,0,1.0,10,1.0,1.0,0
T02761,Elakshi Khurana,navyachawla@example.com,+911880227429,Pune,Commercial,Hindi,47,2021-09-25,2022-03-24,6,-830,2.8,55997,9.9,1.068,0.05,9,0,4.8,0.735,3,0,13.4,0.536,6.7,1,0.948,5,0.78,0.593,0
T02762,Neelofar Sinha,mannat28@example.net,3397678705,Delhi,Studio,Tamil,56,2023-05-19,2024-05-13,12,-49,1.1,57385,0.7,0.835,0.047,0,4,23.0,0.429,0,0,16.0,0.573,6.5,0,0.809,5,0.924,0.416,0
T02763,Jayan Gokhale,uchar@example.net,+915642535560,Chennai,Studio,Kannada,28,2022-10-08,2023-04-06,6,-452,1.7,37767,8.0,0.738,0.144,3,6,25.1,0.318,5,1,11.2,0.241,4.1,2,0.604,2,0.51,-0.14,1
T02764,Amira Dalal,vmani@example.com,+910876948329,Mumbai,Commercial,English,64,2022-06-09,2024-05-29,24,-33,2.1,56694,10.9,0.809,0.194,4,3,17.6,0.615,1,0,3.3,0.729,8.8,0,0.888,7,0.98,0.671,0
T02765,Mehul Kala,lalkimaya@example.net,+919916827071,Mumbai,3BHK,English,30,2022-07-20,2023-07-15,12,-352,2.0,29525,1.6,0.759,0.103,2,0,7.0,0.917,1,0,8.7,0.717,10.0,0,1.0,5,0.803,0.549,0
T02766,Anahita Ramachandran,aradhya27@example.net,01352802973,Delhi,2BHK,Hindi,33,2022-04-05,2024-03-25,24,-98,2.2,63657,1.1,1.341,0.052,1,0,15.0,0.964,2,2,10.0,0.706,8.5,0,0.974,5,0.814,0.488,0
T02767,Raunak Mammen,brarhimmat@example.net,02419702532,Hyderabad,Studio,Telugu,49,2021-04-27,2022-04-22,12,-801,3.2,69894,5.5,1.029,0.082,1,0,11.0,0.974,0,0,10.3,0.879,9.8,0,1.0,14,0.78,0.525,0
T02768,Kartik Yohannan,nehmatvenkatesh@example.com,+916239542965,Delhi,Commercial,Telugu,38,2023-03-16,2023-09-12,6,-293,1.3,67138,5.0,1.003,0.196,1,3,23.5,0.562,3,1,12.5,0.385,6.2,0,0.587,5,0.832,-0.206,0
T02769,Mamooty Warrior,bhaminikara@example.net,2335726631,Hyderabad,Commercial,Kannada,56,2022-07-16,2024-07-05,24,4,2.0,13772,7.9,1.207,0.036,4,0,10.5,0.833,3,2,12.4,0.753,7.1,0,0.867,8,0.773,0.841,0
T02770,Madhav Chander,aryaraunak@example.org,0821462570,Chennai,Apartment,Hindi,43,2023-05-29,2023-11-25,6,-219,1.1,60443,8.3,1.155,0.099,1,5,21.8,0.214,2,1,16.1,0.3,5.1,1,0.857,1,0.727,-0.352,1
T02771,Aayush Kannan,bhatnagarneelofar@example.com,5490657761,Kolkata,3BHK,English,56,2022-07-28,2023-07-23,12,-344,1.9,54070,6.8,0.734,0.063,3,0,7.3,0.875,1,0,13.0,0.828,7.6,0,0.944,2,0.801,0.903,0
T02772,Dhruv Dara,samaira09@example.net,2410154438,Hyderabad,2BHK,Hindi,65,2022-07-20,2024-07-09,24,8,2.0,63450,11.4,0.987,0.13,4,5,22.2,0.417,4,2,11.7,0.086,4.3,2,0.641,1,0.369,-0.329,1
T02773,Alisha Roy,rasha41@example.org,8574696638,Chennai,Commercial,Telugu,26,2021-01-27,2022-01-22,12,-891,3.4,50129,8.0,0.969,0.145,4,0,9.5,0.905,0,0,13.3,0.58,8.9,0,1.0,3,0.965,0.93,0
T02774,Aarna Tata,wkaur@example.com,01051025205,Chennai,3BHK,Kannada,51,2021-10-25,2022-10-20,12,-620,2.7,62422,12.1,1.325,0.167,4,0,7.8,0.879,1,0,4.7,0.753,9.5,0,0.814,9,0.582,1.0,0
T02775,Sumer Sandhu,talwarrenee@example.net,+911087971812,Bangalore,2BHK,English,22,2021-01-29,2021-07-28,6,-1069,3.4,18316,3.0,0.783,0.191,4,18,24.4,0.048,4,0,13.3,0.057,3.3,1,0.491,0,0.821,-0.599,1
T02776,Ishaan Gade,smadan@example.com,00654034474,Hyderabad,Studio,Hindi,33,2023-01-26,2025-01-15,24,198,1.4,38484,10.6,1.283,0.154,4,4,14.8,0.333,2,0,9.7,0.0,1.9,4,0.645,0,0.42,-0.616,1
T02777,Vanya Sama,uboase@example.com,04460023641,Delhi,2BHK,Hindi,49,2022-12-01,2024-11-20,24,142,1.6,41415,12.5,1.034,0.151,2,0,6.0,0.9,1,1,13.3,0.716,10.0,3,1.0,5,0.988,0.626,0
T02778,Neelofar Sridhar,tarini69@example.net,08094541218,Chennai,Commercial,Hindi,52,2021-07-27,2023-07-17,24,-350,2.9,67338,7.0,1.117,0.175,6,9,22.4,0.333,7,2,15.7,0.0,4.4,6,0.523,1,0.641,-0.41,1
T02779,Dhanush Mand,nandra@example.com,+910283555182,Mumbai,Apartment,Tamil,44,2022-11-25,2023-05-24,6,-404,1.6,71284,2.5,1.3,0.058,3,0,9.0,0.85,1,0,14.3,0.686,8.4,2,0.924,9,0.846,0.551,0
T02780,Fateh Dara,edwinmannat@example.com,+913608077494,Hyderabad,Studio,Tamil,45,2022-05-04,2023-04-29,12,-429,2.2,60700,10.7,1.145,0.058,2,11,29.5,0.111,5,1,17.3,0.31,5.4,1,0.74,2,0.613,-0.029,1
T02781,Misha Dugal,karnikanay@example.com,1641977876,Hyderabad,Apartment,Telugu,49,2021-01-20,2021-07-19,6,-1078,3.4,66002,10.0,1.173,0.027,6,0,8.8,0.857,1,0,7.2,0.633,9.0,1,0.846,2,0.725,0.797,0
T02782,Indrans Karnik,eshanideep@example.net,6869205690,Delhi,Studio,English,65,2022-05-09,2022-11-05,6,-604,2.1,11870,6.5,1.391,0.135,3,1,17.8,0.815,1,0,13.8,0.784,8.1,3,0.982,3,0.843,0.747,0
T02783,Darshit Shroff,isahota@example.org,00071699760,Chennai,Commercial,English,60,2022-01-07,2022-07-06,6,-726,2.5,77870,9.2,1.181,0.197,5,5,19.2,0.516,5,1,12.2,0.348,7.1,2,0.835,6,0.699,-0.095,0
T02784,Lakshay Khanna,datenishith@example.org,05202413604,Mumbai,Studio,Kannada,61,2022-05-22,2024-05-11,24,-51,2.1,52315,10.7,0.74,0.167,3,0,9.0,0.885,1,0,14.6,0.751,9.5,0,0.711,6,0.908,0.362,0
T02785,Darshit Bir,kkapadia@example.org,04255912039,Delhi,Studio,Telugu,56,2022-04-07,2022-10-04,6,-636,2.2,73219,11.1,1.348,0.194,4,2,15.7,0.714,1,1,7.3,0.491,5.6,1,0.742,1,0.678,0.998,0
T02786,Ayesha Bawa,ratiupadhyay@example.com,+910280689799,Chennai,Studio,Hindi,38,2021-05-20,2022-05-15,12,-778,3.1,31221,4.7,1.163,0.074,7,5,19.5,0.553,1,0,15.7,0.533,6.5,3,0.812,1,0.517,-0.264,0
T02787,Alia Ranganathan,jiya55@example.net,03467700991,Chennai,2BHK,English,52,2023-04-29,2025-04-18,24,291,1.2,69813,4.9,0.911,0.157,0,3,22.0,0.6,2,1,4.7,0.781,6.7,1,0.922,6,0.92,0.131,0
T02788,Zeeshan Solanki,dcontractor@example.net,8244946998,Kolkata,Villa,Kannada,65,2021-08-14,2022-08-09,12,-692,2.9,43684,13.8,0.976,0.07,5,8,20.7,0.417,4,2,11.6,0.109,4.0,4,0.554,2,0.554,-0.659,1
T02789,Aayush Shroff,gbhandari@example.org,6925714055,Bangalore,3BHK,Kannada,59,2022-10-15,2023-04-13,6,-445,1.7,26313,6.6,1.222,0.092,4,5,17.3,0.333,2,1,7.6,0.16,6.8,0,0.848,4,0.595,0.154,1
T02790,Armaan Ramanathan,ritvik08@example.com,04992156412,Kolkata,3BHK,Kannada,27,2022-02-12,2022-08-11,6,-690,2.4,74900,5.2,1.091,0.162,1,0,8.0,0.967,2,0,2.8,0.735,9.4,0,0.857,6,0.78,0.782,0
T02791,Neelofar Banik,kghose@example.org,7953445485,Mumbai,Apartment,Tamil,50,2021-03-06,2023-02-24,24,-493,3.3,36555,6.5,0.958,0.061,0,18,28.2,0.122,3,1,11.9,0.161,4.2,2,0.732,1,0.647,-0.877,1
T02792,Piya Bhatti,hvarghese@example.com,01288284051,Pune,Apartment,Kannada,43,2021-07-02,2023-06-22,24,-375,3.0,55728,12.4,1.279,0.027,3,0,4.0,0.919,4,1,7.5,1.0,8.5,1,0.931,8,1.0,0.56,0
T02793,Sara Banik,shalvrout@example.com,01609319323,Bangalore,2BHK,Tamil,35,2022-02-16,2023-02-11,12,-506,2.4,45359,12.0,0.993,0.168,3,10,28.6,0.207,9,4,17.2,0.179,6.4,2,0.721,3,0.602,-0.671,1
T02794,Kiara Mann,zeeshankannan@example.com,+912835045164,Delhi,Commercial,Tamil,45,2022-11-19,2024-11-08,24,130,1.6,46470,9.7,1.143,0.053,5,0,9.4,0.75,1,0,11.4,0.747,8.4,1,0.869,6,0.818,0.346,0
T02795,Alia Babu,regeadvik@example.org,01229114419,Kolkata,Apartment,Telugu,39,2021-08-17,2022-02-13,6,-869,2.9,49783,0.9,1.258,0.058,11,10,21.0,0.114,2,1,12.5,0.406,5.7,3,0.59,5,0.617,-0.413,1
T02796,Samiha Buch,hunarjohal@example.com,02511917838,Hyderabad,Commercial,Telugu,48,2022-09-24,2024-09-13,24,74,1.8,17066,2.5,0.99,0.053,1,10,28.0,0.045,5,3,12.6,0.014,3.4,1,0.6,1,0.445,-1.0,1
T02797,Tushar Wali,anahi08@example.com,04836721842,Chennai,Commercial,Kannada,43,2022-08-22,2023-08-17,12,-319,1.9,12386,10.2,0.857,0.196,5,8,23.1,0.087,2,0,16.6,0.377,6.3,5,0.752,2,1.0,-0.821,1
T02798,Jiya Kothari,bsampath@example.com,+917536188492,Kolkata,Apartment,Hindi,61,2022-02-26,2024-02-16,24,-136,2.3,70953,0.9,1.022,0.136,2,12,28.1,0.103,9,3,17.7,0.004,3.3,3,0.571,0,0.331,-0.657,1
T02799,Khushi Manda,drishyamandal@example.com,+917992874627,Hyderabad,Commercial,Telugu,40,2022-03-18,2023-03-13,12,-476,2.3,60325,1.9,1.32,0.153,5,5,19.9,0.464,4,1,7.1,0.515,7.0,2,0.869,3,1.0,0.29,1
T02800,Azad Biswas,cheriananay@example.net,+914161123128,Pune,3BHK,Hindi,58,2023-05-16,2023-11-12,6,-232,1.1,68195,8.1,0.767,0.142,0,0,0.0,1.0,0,0,6.5,0.902,7.8,1,0.904,6,1.0,0.255,0
T02801,Tarini Sehgal,miraan04@example.com,08150930693,Kolkata,3BHK,Kannada,23,2022-09-04,2023-03-03,6,-486,1.8,59899,7.4,0.774,0.052,2,15,27.9,0.0,5,1,17.2,0.071,3.4,4,0.366,1,0.362,-0.121,1
T02802,Nitya Bhargava,amirawali@example.net,3376616530,Bangalore,Studio,Tamil,35,2023-03-30,2023-09-26,6,-279,1.3,54955,6.3,0.998,0.129,1,0,11.0,0.938,0,0,6.3,1.0,9.1,1,0.974,5,0.736,1.0,0
T02803,Bhavin Sarna,urvi35@example.org,4078368191,Chennai,3BHK,Telugu,48,2021-09-02,2023-08-23,24,-313,2.8,33946,2.2,1.241,0.133,3,0,14.7,0.914,2,1,4.3,0.786,10.0,1,0.821,8,0.885,0.842,0
T02804,Yuvaan Dani,nirvimanda@example.com,3609435564,Hyderabad,3BHK,Kannada,47,2023-02-04,2025-01-24,24,207,1.4,78787,1.8,1.015,0.194,0,3,25.0,0.667,3,1,5.5,0.155,5.4,1,0.594,1,0.29,0.005,1
T02805,Saksham Rastogi,suhanabhakta@example.org,3932868487,Kolkata,2BHK,Kannada,35,2021-01-19,2023-01-09,24,-539,3.4,43294,14.1,1.279,0.146,4,0,12.0,0.905,1,0,4.2,0.812,7.7,0,0.958,9,0.848,0.99,0
T02806,Tushar Choudhury,lakshitdhar@example.com,01808804618,Kolkata,Apartment,Telugu,56,2021-01-28,2021-07-27,6,-1070,3.4,50007,12.2,0.757,0.186,5,0,7.6,0.881,2,0,4.2,0.69,9.1,1,0.914,3,0.859,0.887,0
T02807,Tarini Ratti,anahita78@example.org,6034022218,Kolkata,Commercial,Kannada,22,2021-01-23,2021-07-22,6,-1075,3.4,46012,8.8,1.017,0.101,0,0,0.0,1.0,3,1,5.0,1.0,9.0,0,1.0,6,0.844,0.776,0
T02808,Neysa Dhar,aradhya31@example.net,+911524936213,Kolkata,2BHK,Tamil,35,2021-06-26,2021-12-23,6,-921,3.0,38859,4.0,1.113,0.123,0,0,0.0,1.0,0,0,1.8,1.0,10.0,0,1.0,11,1.0,1.0,0
T02809,Lagan Ramesh,hbassi@example.com,06685526330,Mumbai,2BHK,English,31,2022-07-09,2024-06-28,24,-3,2.0,34710,9.6,0.902,0.089,6,10,22.1,0.0,0,0,13.2,0.632,6.6,0,0.714,5,0.71,-0.367,1
T02810,Eshani Borra,miraanchander@example.net,03430715333,Hyderabad,Studio,English,62,2021-11-11,2022-05-10,6,-783,2.6,18288,8.6,1.12,0.029,6,12,21.6,0.091,3,0,13.4,0.283,5.1,1,0.67,3,0.51,-0.746,1
T02811,Pari Gade,ganesanonkar@example.net,09086619924,Kolkata,Villa,Telugu,44,2022-12-24,2023-06-22,6,-375,1.5,25971,6.3,1.027,0.15,0,0,0.0,1.0,1,0,7.2,1.0,10.0,0,1.0,9,1.0,1.0,0
T02812,Hansh Baral,yuvraj-78@example.com,+910131953536,Mumbai,Studio,English,59,2022-04-21,2022-10-18,6,-622,2.2,77488,7.1,1.365,0.169,0,12,32.2,0.111,1,0,6.7,0.0,6.1,1,0.441,3,0.557,-0.033,1
T02813,Kavya Varkey,siyavarty@example.org,6288603462,Bangalore,Studio,Tamil,61,2022-05-24,2023-05-19,12,-409,2.1,49215,11.5,1.092,0.173,6,5,15.9,0.385,3,1,9.2,0.239,6.8,2,0.81,4,0.771,-0.284,1
T02814,Zain Banik,diya55@example.org,2314097897,Chennai,Studio,English,41,2023-02-17,2024-02-12,12,-140,1.4,49809,12.7,0.764,0.192,1,10,27.1,0.0,1,0,9.8,0.583,4.8,1,0.81,3,0.738,-0.508,1
T02815,Hrishita Banerjee,surashalv@example.org,8938875838,Delhi,Villa,Hindi,31,2021-11-19,2022-11-14,12,-595,2.6,40129,14.0,0.879,0.157,2,11,27.8,0.25,6,4,7.9,0.063,2.4,3,0.463,0,0.471,-0.292,1
T02816,Indranil Sampath,vsawhney@example.com,00970705017,Kolkata,2BHK,Tamil,33,2022-05-21,2023-05-16,12,-412,2.1,70168,10.8,0.94,0.059,3,4,15.4,0.577,3,1,12.6,0.0,3.7,3,0.541,1,0.666,-0.431,1
T02817,Hansh Thaker,dhawanstuvan@example.com,7457016381,Bangalore,3BHK,Hindi,39,2021-06-13,2021-12-10,6,-934,3.1,62165,4.5,1.269,0.137,10,13,22.0,0.053,4,1,8.0,0.082,3.5,2,0.582,0,0.775,-0.411,1
T02818,Alisha Ramanathan,samaira77@example.org,+917652600926,Bangalore,Commercial,Kannada,24,2022-01-09,2023-12-30,24,-184,2.5,33953,12.6,1.177,0.144,0,0,0.0,1.0,0,0,12.2,0.999,10.0,0,1.0,8,1.0,0.744,0
T02819,Riaan Sharaf,armaan53@example.com,0835800173,Hyderabad,2BHK,Tamil,25,2022-12-07,2024-11-26,24,148,1.6,77415,4.3,1.286,0.061,2,5,22.4,0.4,3,0,6.1,0.176,5.1,3,0.723,0,0.757,-0.338,1
T02820,Nirvaan Sarraf,zkunda@example.net,3476396984,Chennai,Studio,Telugu,35,2023-04-03,2023-09-30,6,-275,1.2,46383,0.5,1.253,0.077,3,3,21.2,0.438,3,0,4.4,0.595,7.4,0,1.0,4,0.776,0.703,0
T02821,Seher Srivastava,sgarde@example.net,+912286838932,Delhi,3BHK,Telugu,45,2021-03-25,2022-03-20,12,-834,3.3,68556,7.0,0.708,0.134,2,0,10.5,0.95,2,1,9.6,0.419,6.9,1,0.78,6,1.0,0.334,0
T02822,Alia Jayaraman,vedika38@example.org,+911695829335,Chennai,Apartment,Telugu,63,2021-08-16,2022-08-11,12,-690,2.9,25099,7.1,1.272,0.024,6,5,14.2,0.556,1,0,9.6,0.414,5.8,1,0.69,1,0.794,0.008,0
T02823,Kismat Kapadia,ibains@example.net,+914697809809,Kolkata,Commercial,Telugu,42,2021-12-17,2022-06-15,6,-747,2.5,23624,14.1,1.397,0.173,5,8,22.8,0.323,5,0,7.7,0.297,6.9,1,0.61,4,0.707,-0.087,1
T02824,Rasha Vora,emirgrewal@example.com,+914906731551,Delhi,Studio,Hindi,36,2022-07-22,2023-07-17,12,-350,1.9,65653,2.2,0.96,0.186,4,2,16.3,0.667,2,2,16.6,0.268,4.9,2,0.591,3,0.405,0.434,1
T02825,Ishita Joshi,balasubramanianyuvraj@example.com,08689092843,Delhi,3BHK,Tamil,47,2022-04-30,2022-10-27,6,-613,2.2,68348,9.3,1.339,0.071,4,7,19.5,0.333,2,1,10.1,0.429,5.8,3,0.799,4,0.582,-0.227,1
T02826,Farhan Chowdhury,demiraan@example.org,05688550288,Bangalore,Villa,English,43,2022-12-18,2023-06-16,6,-381,1.5,75088,1.3,0.972,0.118,3,5,20.4,0.316,2,1,6.2,0.249,3.8,5,0.485,1,0.553,-0.476,1
T02827,Inaaya  Krish,shalvbora@example.net,3759670785,Chennai,3BHK,English,49,2022-11-20,2023-11-15,12,-229,1.6,55811,12.4,1.184,0.094,3,1,11.8,0.75,3,0,9.4,0.555,5.1,0,0.628,5,0.852,0.61,0
T02828,Manjari Goyal,anayagarg@example.net,+919023622744,Chennai,2BHK,Hindi,61,2022-04-18,2022-10-15,6,-625,2.2,58297,11.7,0.821,0.051,3,14,28.5,0.0,8,1,8.9,0.0,2.5,0,0.503,0,0.094,-1.0,1
T02829,Parinaaz Sama,jsibal@example.com,+914834153123,Hyderabad,Studio,Hindi,41,2022-04-24,2023-04-19,12,-439,2.2,66935,2.1,1.325,0.156,3,0,7.7,0.889,1,0,10.9,0.817,7.4,1,0.983,6,0.918,0.604,0
